,gender,ageBroad,meansOfControlDebtBondage,meansOfControlTakesEarnings,meansOfControlRestrictsFinancialAccess,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlFalsePromises,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlRestrictsMedicalCare,meansOfControlExcessiveWorkingHours,meansOfControlUsesChildren,meansOfControlThreatOfLawEnforcement,meansOfControlWithholdsNecessities,meansOfControlWithholdsDocuments,meansOfControlOther,meansOfControlNotSpecified,age_category
9498,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9499,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9500,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9501,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9502,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9503,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9504,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9505,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9506,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9507,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9508,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9509,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9510,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9511,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9512,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9513,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9514,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9515,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9516,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9517,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9518,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9519,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9520,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9521,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9522,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9523,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9524,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9525,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9526,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9527,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9528,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9529,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9530,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9531,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9532,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9533,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9534,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9535,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9536,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9537,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9538,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
9539,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9540,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9541,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9542,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9543,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9544,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9545,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9546,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9547,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9548,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9549,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9550,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9551,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9552,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9553,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9554,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9555,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9556,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9557,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9558,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9559,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9560,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9561,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9562,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9563,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9564,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9565,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9566,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9567,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9568,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9569,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9570,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9571,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9572,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9573,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9574,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9575,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9576,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9577,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9578,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9579,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9580,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9581,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9582,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9583,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9584,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9585,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9586,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9587,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9588,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9589,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9590,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9591,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9592,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9593,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9594,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9595,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9596,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9597,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9598,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9599,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9600,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9601,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9602,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9603,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9604,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9605,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9606,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9607,Male,0--8,,,,,,,,,,,,,,,,,,1.0,child
9608,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9609,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9610,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9611,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9612,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9613,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9614,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9615,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9616,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9617,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9618,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9619,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9620,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9621,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9622,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9623,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9624,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9625,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9626,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9627,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9628,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9629,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9630,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9631,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9632,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9633,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9634,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9635,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9636,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9637,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9638,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9639,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9640,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9641,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9642,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9643,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9644,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9645,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9646,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9647,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9648,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9649,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9650,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9651,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9652,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9653,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9654,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9655,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9656,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9657,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9658,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9659,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9660,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9661,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9662,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9663,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9664,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9665,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9666,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9667,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9668,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9669,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9670,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9671,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9672,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9673,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9674,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9675,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9676,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9677,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9678,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9679,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9680,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9681,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9682,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9683,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9684,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9685,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9686,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9687,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9688,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9689,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9690,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9691,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9692,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9693,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9694,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9695,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9696,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9697,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9698,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9699,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9700,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9701,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9702,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9703,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9704,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9705,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9706,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9707,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9708,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9709,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9710,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9711,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9712,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9713,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9714,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9715,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9716,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9717,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9718,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9719,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9720,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9721,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9722,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9723,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9724,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9725,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9726,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9727,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9728,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9729,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9730,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9731,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9732,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9733,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9734,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9735,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9736,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9737,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9738,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9739,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9740,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9741,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9742,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9743,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9744,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9745,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9746,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9747,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9748,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9749,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9750,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9751,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9752,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9753,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9754,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9755,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9756,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9757,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9758,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9759,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9760,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9761,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9762,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9763,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9764,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9765,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9766,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9767,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9768,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9769,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9770,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9771,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9772,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9773,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9774,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9775,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9776,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9777,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9778,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9779,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9780,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9781,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9782,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9783,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9784,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9785,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9786,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9787,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9788,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9789,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9790,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9791,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9792,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9793,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9794,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9795,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9796,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9797,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9798,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9799,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9800,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9801,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9802,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9803,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9804,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9805,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9806,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9807,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9808,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9809,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9810,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9811,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9812,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9813,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9814,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9815,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9816,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9817,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9818,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9819,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9820,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9821,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9822,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9823,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9824,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9825,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9826,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9827,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9828,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9829,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9830,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9831,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9832,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9833,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9834,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9835,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9836,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9837,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9838,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9839,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9840,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9841,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9842,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9843,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9844,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9845,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9846,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9847,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9848,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9849,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
9850,Male,9--17,,,,,,,,,,,,,,,,,,1.0,child
